bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	aliquots	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number
TCGA-27-2519-10A	TCGA-27-2519-10A-01D	1.9	null	435.99999999999994 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-01A	TCGA-27-2521-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-01A	TCGA-27-2521-01A-01D	1.9	null	522.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-01A	TCGA-27-2521-01A-01R	1.8	null	55.7 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-01A	TCGA-27-2521-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-10A	TCGA-27-2521-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2521-10A	TCGA-27-2521-10A-01D	1.9	null	440.99999999999994 uL	DNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-01A	TCGA-27-2523-01A-01R	1.8	null	227.39999999999998 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-01A	TCGA-27-2523-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-01A	TCGA-27-2523-01A-01D	1.9	null	742.7 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-01A	TCGA-27-2523-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-10A	TCGA-27-2523-10A-01D	1.9	null	614 uL	DNA	0.148 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2523-10A	TCGA-27-2523-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-01A	TCGA-27-2524-01A-01D	1.9	null	202.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-01A	TCGA-27-2524-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-01A	TCGA-27-2524-01A-01R	1.8	null	103.39999999999999 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-01A	TCGA-27-2524-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-10A	TCGA-27-2524-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2524-10A	TCGA-27-2524-10A-01D	1.9	null	333 uL	DNA	0.160 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-01A	TCGA-27-2526-01A-01R	1.8	null	31.700000000000003 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-01A	TCGA-27-2526-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-01A	TCGA-27-2526-01A-01D	1.9	null	107.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-01A	TCGA-27-2526-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-10A	TCGA-27-2526-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2526-10A	TCGA-27-2526-10A-01D	1.9	null	59.000000000000014 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-01A	TCGA-27-2527-01A-01W	null	null	180 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-01A	TCGA-27-2527-01A-01R	1.8	null	40 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-01A	TCGA-27-2527-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-01A	TCGA-27-2527-01A-01D	1.9	null	94.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-10A	TCGA-27-2527-10A-01D	1.9	null	164 uL	DNA	0.150 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2527-10A	TCGA-27-2527-10A-01W	null	null	180 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-01A	TCGA-27-2528-01A-01R	1.8	null	37.7 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-01A	TCGA-27-2528-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-01A	TCGA-27-2528-01A-01D	1.9	null	202.7 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-01A	TCGA-27-2528-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-10A	TCGA-27-2528-10A-01D	1.9	null	461.99999999999994 uL	DNA	0.170 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-27-2528-10A	TCGA-27-2528-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-01B	TCGA-28-1745-01B-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-01B	TCGA-28-1745-01B-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1745-01B	TCGA-28-1745-01B-01D	1.921728709	null	215.67 uL	DNA	0.14030205 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-01B	TCGA-28-1745-01B-01T	null	null	25 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-01B	TCGA-28-1745-01B-01R	1.9	null	79 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-10A	TCGA-28-1745-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1745-10A	TCGA-28-1745-10A-01D	1.9	null	258.97 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1745-10A	TCGA-28-1745-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-01A	TCGA-28-1746-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1746-01A	TCGA-28-1746-01A-01D	1.9	null	560.67 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-01A	TCGA-28-1746-01A-01T	null	null	83 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-01A	TCGA-28-1746-01A-01R	1.8	null	271 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-01A	TCGA-28-1746-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-10A	TCGA-28-1746-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-10A	TCGA-28-1746-10A-01D	1.9	null	13.3 uL	DNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1746-10A	TCGA-28-1746-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1747-01C	TCGA-28-1747-01C-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1747-01C	TCGA-28-1747-01C-01D	1.9	null	312.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1747-01C	TCGA-28-1747-01C-01R	1.8	null	163.7 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1747-01C	TCGA-28-1747-01C-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1747-10B	TCGA-28-1747-10B-01D	1.9	null	70.00000000000003 uL	DNA	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1747-10B	TCGA-28-1747-10B-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-01A	TCGA-28-1749-01A-01D	1.9	null	420.97 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-01A	TCGA-28-1749-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-01A	TCGA-28-1749-01A-01T	null	null	109 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-01A	TCGA-28-1749-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1749-01A	TCGA-28-1749-01A-01R	1.8	null	423 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-10A	TCGA-28-1749-10A-01D	1.9	null	13.3 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-10A	TCGA-28-1749-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1749-10A	TCGA-28-1749-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1750-01A	TCGA-28-1750-01A-01R	1.8	null	342 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1750-01A	TCGA-28-1750-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1750-01A	TCGA-28-1750-01A-01D	1.9	null	722.67 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1750-01A	TCGA-28-1750-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1750-01A	TCGA-28-1750-01A-01T	null	null	84 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1750-10A	TCGA-28-1750-10A-01D	1.9	null	435.97 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1750-10A	TCGA-28-1750-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1750-10A	TCGA-28-1750-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-01A	TCGA-28-1751-01A-02W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-01A	TCGA-28-1751-01A-02R	1.9	null	257 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-01A	TCGA-28-1751-01A-02T	null	null	75 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-01A	TCGA-28-1751-01A-02G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1751-01A	TCGA-28-1751-01A-02D	1.927990642	null	518.67 uL	DNA	0.167345458 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-10A	TCGA-28-1751-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-10A	TCGA-28-1751-10A-01D	1.9	null	550.97 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1751-10A	TCGA-28-1751-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1752-01A	TCGA-28-1752-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1752-01A	TCGA-28-1752-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1752-01A	TCGA-28-1752-01A-01R	1.9	null	317 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1752-01A	TCGA-28-1752-01A-01D	1.925456472	null	315.67 uL	DNA	0.1564185 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1752-01A	TCGA-28-1752-01A-01T	null	null	79 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1752-10A	TCGA-28-1752-10A-01D	1.9	null	404.97 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1752-10A	TCGA-28-1752-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1752-10A	TCGA-28-1752-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-01A	TCGA-28-1753-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-01A	TCGA-28-1753-01A-01T	null	null	53.6 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-01A	TCGA-28-1753-01A-01R	1.9	null	232.7 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-01A	TCGA-28-1753-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1753-01A	TCGA-28-1753-01A-01D	1.924575586	null	398.69999999999993 uL	DNA	0.171509899 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-10B	TCGA-28-1753-10B-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1753-10B	TCGA-28-1753-10B-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1753-10B	TCGA-28-1753-10B-01D	1.9	null	0 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-01A	TCGA-28-1755-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1755-01A	TCGA-28-1755-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-01A	TCGA-28-1755-01A-01D	1.927070103	null	492.67 uL	DNA	0.157665235 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-01A	TCGA-28-1755-01A-01T	null	null	85 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-01A	TCGA-28-1755-01A-01R	1.9	null	167 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-10A	TCGA-28-1755-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-10A	TCGA-28-1755-10A-01D	1.9	null	412.97 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1755-10A	TCGA-28-1755-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1756-01C	TCGA-28-1756-01C-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1756-01C	TCGA-28-1756-01C-01D	1.9	null	357 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1756-01C	TCGA-28-1756-01C-01W	null	null	180 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1756-01C	TCGA-28-1756-01C-01R	1.9	null	122.00000000000001 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1756-10A	TCGA-28-1756-10A-01D	1.9	null	1.2999999999999972 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1756-10A	TCGA-28-1756-10A-01W	null	null	180 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-01A	TCGA-28-1757-01A-02R	1.8	null	309 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-01A	TCGA-28-1757-01A-02W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-01A	TCGA-28-1757-01A-02G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1757-01A	TCGA-28-1757-01A-02D	1.9	null	398.67 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-01A	TCGA-28-1757-01A-02T	null	null	91 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-10A	TCGA-28-1757-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1757-10A	TCGA-28-1757-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1757-10A	TCGA-28-1757-10A-01D	1.9	null	103.97 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-01A	TCGA-28-1760-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-01A	TCGA-28-1760-01A-01T	null	null	20 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-01A	TCGA-28-1760-01A-01R	1.8	null	157 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-01A	TCGA-28-1760-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1760-01A	TCGA-28-1760-01A-01D	1.9	null	213.67 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-10A	TCGA-28-1760-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-28-1760-10A	TCGA-28-1760-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-1760-10A	TCGA-28-1760-10A-01D	1.9	null	13.3 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-01A	TCGA-28-2499-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-01A	TCGA-28-2499-01A-01R	1.8	null	105.39999999999999 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-01A	TCGA-28-2499-01A-01T	null	null	0 uL	Total RNA	.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-01A	TCGA-28-2499-01A-01D	1.9	null	387.7 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-10A	TCGA-28-2499-10A-01D	1.9	null	203 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2499-10A	TCGA-28-2499-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2501-01A	TCGA-28-2501-01A-01T	null	null	34.83 uL	Total RNA	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2501-01A	TCGA-28-2501-01A-01R	1.8	null	14.5 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2501-01A	TCGA-28-2501-01A-01D	1.9	null	56.03 uL	DNA	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-28-2501-10A	TCGA-28-2501-10A-01D	1.9	null	0 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
